made,shot_x,shot_y,shooter_velocity_ft_sec,shooter_velocity_angle,dribbles_before,defender_distance,defender_angle,defender_velocity_ft_sec,defender_velocity_angle
1,-1.480504688,2.039925057,4.070467325,110.7716836,0,1.02221441,38.72104091,2.854949945,-61.24012172
0,12.84949342,56.7248005,10.90900621,44.03171709,2,3.072418567,61.09609349,12,-89.06856814
0,-8.251331025,22.05313071,3.720369297,54.60779552,20,6.501919713,-3.514557889,4.973297339,-46.42459803
1,0.308593647,3.697676746,6.326909034,26.97865832,0,4.835839708,105.2377918,7.569116277,-48.97475866
0,-20.80791297,26.07359004,4.431910806,-28.13744235,1,6.920067594,-62.72972026,12,47.6178554
0,-1.752349537,2.921283283,1.722139823,-135.1643053,0,2.620033514,-26.34933799,6.598512123,-8.527473483
1,2.100825358,23.97262437,0.374368556,66.58754789,0,5.300622523,11.54513536,8.395669931,15.55894857
0,13.16737852,2.579765327,5.937111626,175.3171435,2,3.666802237,20.04932632,8.571780062,1.281188426
0,0.462313321,0.618893814,8.91553113,-12.40428087,0,2.23426376,10.42997647,11.92312194,-167.9660018
1,-0.671906634,3.220363503,11.35477335,-38.30985898,1,6.918303433,-152.098475,12,-14.52835906
0,-1.665862862,3.182375296,12,13.78760532,4,1.390030358,59.20414673,2.004537279,12.50237051
1,-1.327286637,0.370217674,6.161107445,115.6610513,0,2.929467369,-164.6062794,7.282594881,-130.957012
0,-2.510831954,1.56172214,12,-111.8403776,4,3.216244055,-31.11512637,0.260703618,48.72232937
0,19.1773068,16.20432983,2.11815955,-33.65655272,0,4.865543695,32.82785918,4.834721708,15.59538159
0,18.09076163,25.21560044,3.709024818,11.00400039,3,3.059767003,22.16510989,5.441761663,-43.97993103
1,0.135990659,4.250080933,12,0.787323848,3,0.988105825,-167.0921095,4.797702718,-3.627892703
1,-7.005110667,25.06106864,4.528345767,-16.01117816,1,10.29155626,-51.70168829,7.949285212,152.6475193
0,5.466709385,2.443477468,0,-52.29430211,0,4.459125116,-14.1739223,0.332720888,132.8720243
1,3.935241592,20.65639995,3.13433252,-22.29144285,2,0.308577585,-47.21068924,7.45565611,91.27505249
0,16.60124675,19.74562825,2.016446231,-36.18138735,0,6.089096754,-0.420869675,12,23.83755041
1,0.840598948,0.271396638,0.97529049,-162.5815832,0,3.687787494,106.6916332,2.356734265,138.7821731
0,-20.26380265,12.90793456,1.937471194,71.90839775,0,3.433085523,-50.51754334,8.867608026,-76.20880838
0,8.880857934,8.774293775,1.505089828,35.22969608,23,4.007576393,28.29905984,6.426565724,-157.8148484
0,18.14586178,1.816069113,2.260406622,-113.9771791,2,2.151732054,-66.52747311,7.567447162,25.08570734
1,-22.71801976,0.849045608,1.098092758,86.21469769,0,11.02036185,10.41979937,11.49608428,-8.249064333
0,2.376399691,6.13959131,4.377028924,180,0,3.565164836,-19.6263486,1.079457283,-1.423231423
0,16.58097168,16.94972172,3.538103472,-13.46105506,3,2.700095665,-1.997073294,4.763302886,-25.81260273
0,20.2939899,14.50833407,3.748713406,23.8942037,0,4.639842888,1.833911162,5.137738361,-45.10892882
0,-1.186159976,24.57994079,1.133817653,46.33386731,0,7.903159778,41.02604259,6.463361544,-42.11092745
0,14.32242168,60.21129977,12,-27.8579012,1,6.029733261,-112.4898372,12,54.52510542
1,-5.236548154,2.172218283,5.976241943,-24.93144657,3,1.456036513,-7.573183638,4.035802699,140.0974172
0,8.845416685,21.65178496,1.077951558,-72.00640543,0,3.805349289,-32.82847124,1.700314981,52.03374674
0,17.30576021,20.74532151,3.456034494,4.248601541,0,7.637376362,100.7107827,12,-31.4847768
1,0.609022011,3.509138966,12,-9.335986254,0,3.280339541,57.03523663,12,-120.7809638
0,-10.33229249,5.870531035,4.205158887,-71.30706195,26,2.647153047,5.320344158,3.058600288,137.4148824
0,-1.086258165,3.958892533,9.259081104,27.72614176,5,1.449910757,178.3733233,6.883716841,17.48817759
1,-19.54890167,16.29764839,1.05354618,20.72661692,0,6.093958543,6.649167771,8.660733062,-36.52144859
0,2.637192119,7.104839462,10.05563012,4.968917854,16,4.195887923,-51.30579279,3.291750981,73.50894476
0,-4.914414392,3.291857063,7.115344479,36.73916742,0,5.210304822,30.18108478,7.955904254,-64.46348904
1,-4.11931982,19.0570603,3.172473174,134.9385712,2,4.689228525,17.27945809,7.09864224,-77.7954585
0,15.73000672,19.47464861,3.467139651,34.84788003,1,5.313419261,36.08152293,11.63495893,-42.45219114
1,3.029139638,5.18165443,4.514475488,-68.38415597,6,0,-132.3012773,6.873083016,-3.403651024
1,-0.274241448,4.665496458,9.391378402,-18.78259444,0,1.934523236,-124.1739868,6.304092304,78.18949833
0,-0.327884095,4.367129198,10.57266762,-7.283025897,4,5.419471312,90.29824164,6.048847172,-58.56403015
0,0.430279654,7.384210919,3.102743036,-49.03043298,6,3.353762683,-32.32453139,6.925994332,51.13443597
0,2.755466985,8.236113669,6.507154409,-55.73764058,1,1.397224228,-22.23913731,5.78087843,68.2821641
0,-4.583342985,25.20199937,1.086814609,136.688093,0,12.86172978,-17.50081844,9.304318705,-1.716240036
0,23.18560475,2.055507855,0.638507342,12.29806342,0,7.504086953,-12.04909301,12,4.502201416
1,-3.616277793,23.78355224,8.299127278,8.169463796,0,17.42996127,2.279005248,5.938883624,180
0,-8.659029594,63.69297367,10.4044648,8.554320423,0,11.68131246,92.08621066,9.948819495,-69.98754717
0,5.473463677,17.65454037,12,34.88029279,3,1.739922233,83.71387964,12,-70.10699202
0,-22.00559031,4.61255629,1.413020647,80.84355885,0,16.11837615,-11.0898523,0.939640539,36.96010796
0,19.04920797,15.43241518,2.793785006,-27.41079273,0,4.642832708,24.92438335,9.329276037,50.1275869
1,-13.4758723,22.43009656,1.029689884,75.65520747,11,5.936956201,18.34071656,6.896321477,-34.4334191
0,0.548880268,62.46056849,7.327369011,-38.88646301,0,10.1517314,8.086425838,8.372145776,67.14217156
0,14.66437053,12.91062002,2.366416064,152.6801967,12,2.514192387,11.13707775,5.937025497,-0.279462165
0,5.038756563,17.47878087,1.447219162,69.71058983,0,13.80028409,-44.69068328,1.629814049,88.32996119
0,-10.12740748,29.57521888,5.941648024,6.138093402,4,4.875749459,26.70515772,5.259129775,68.42223101
1,-21.67392671,-1.952803888,0,-83.29177368,0,7.23431201,41.9725127,12,21.37052504
0,-16.44164274,6.674684093,3.429609468,110.4650593,11,3.603661768,29.28333954,9.889554398,-47.87964226
0,22.66909989,6.716246385,0.721172636,8.989694426,0,3.976381876,1.55709784,5.160612998,14.34547436
0,-23.52431857,0.979208623,2.396161239,72.69460012,0,14.57059873,23.17890198,11.26721849,4.749213989
0,-1.906617448,0.962051347,12,-31.86877132,4,2.780383012,-124.1390217,8.667186193,-72.61380692
1,-0.032502916,25.93781902,0,-20.72230231,0,6.480461424,35.17802111,4.33548454,87.99408718
0,-2.86489837,1.1510225,11.62071584,-6.957727161,9,1.852011255,106.8825886,9.854900959,-116.6753486
0,22.5724396,0.830543151,0.611317633,83.41885363,0,7.080314728,13.67897744,8.074271485,17.91152767
0,-18.02868566,21.13805693,0.216953077,-154.9359937,0,5.124263873,-27.60887431,12,8.374506619
1,-1.263852164,19.55516512,1.194171886,-10.05179889,3,7.184175906,-117.7340851,6.555691985,23.68655455
0,10.19538284,23.69553697,1.430774083,70.0911403,5,4.747778707,-29.58688912,11.19934329,-125.531849
1,-0.353000871,-0.067190246,5.615776837,-103.0715405,3,0,-11.90097489,10.07028401,33.03265862
1,-7.053387555,21.21587107,0,32.66612417,0,9.519938174,2.239017232,4.800058362,29.93252059
1,-13.06236884,15.14888113,3.059260053,66.92390182,6,8.051913184,-58.98319344,4.133624491,-165.0819238
0,22.67480049,7.984476704,1.866488873,-29.11299099,0,1.943840839,52.62290946,10.18240233,38.2313418
1,7.61277279,3.262213601,8.152511967,-47.27097965,2,2.018170754,-47.83295313,7.730431609,90.67776049
0,-13.762389,-0.085941537,2.66361631,-134.4569924,2,3.03435429,-55.46872317,7.389501231,22.20523097
0,-5.288920442,17.99549887,0.575028235,140.2241548,0,4.054284085,53.34428825,2.072180574,160.4355263
1,0.343959248,10.26114529,5.188216259,-127.229205,0,2.562648151,-1.040261208,4.136064708,38.10050701
0,1.896843306,5.974015977,5.259614634,-34.89898272,3,0.930273948,-48.61118566,0,62.0978986
0,-0.803764096,1.583228823,11.1460297,-25.4588087,1,1.663543793,-66.00978766,3.498912028,-159.2074665
1,-0.818885213,0.923054388,6.493588647,76.97001785,0,3.465635315,71.71499305,6.354702723,-86.4822622
1,-0.645417488,0.626447718,7.017760557,28.61048384,1,16.52124541,-173.1553717,12,18.87370529
1,0.263370311,2.76519786,12,3.859390098,3,11.96145577,-166.8825022,12,4.637856275
1,3.221243404,1.198426077,11.67971723,-23.46052621,0,2.385544487,-46.16416247,5.269278418,122.0049466
1,-1.10507052,1.86082919,4.812962383,-3.989690734,0,3.562886961,-11.14561661,1.49759417,-61.08464071
0,-7.557951746,1.93788479,7.654173292,-35.58109004,7,1.657471626,-18.98639956,12,121.2707199
0,4.702146732,6.573128236,12,71.62252462,4,1.861591395,53.26792963,8.875559417,-68.18232428
0,0.153739277,0.739295868,8.860405616,172.8606742,0,0.216602214,-23.79141513,7.838459904,-13.47921623
0,2.933857666,-0.103917841,9.110638371,-111.9265148,10,0.277173641,11.48649183,9.091761293,9.488312656
0,-6.777855049,24.66494948,2.552718962,33.9184962,0,6.044546238,52.49016169,1.362113119,62.50090017
0,-0.835001573,9.491920593,10.40973821,26.22725034,8,1.252872616,97.82925968,12,-51.37241878
0,7.088524813,2.71623731,5.96029239,-10.87467765,4,0.798254832,-25.26653573,5.059293762,102.9068658
1,-1.29760451,-0.696956694,6.497067183,6.235289815,2,6.421659506,-60.96810168,10.52303676,165.0245302
1,5.925416774,25.34697832,1.854081462,-3.186449734,0,5.738239567,-14.35572225,0.436186776,-6.332523164
1,-3.856016664,3.672028854,7.522245439,19.25619654,4,1.362542004,47.71595475,8.845557835,-124.2973982
0,-15.58280943,10.99711301,0.593932822,104.3972405,23,5.391752583,9.537980441,1.81738092,-99.89352812
0,0.911152915,2.282857676,4.496883509,64.5531154,0,2.908096521,54.5026305,0,-160.917033
1,11.09894067,11.81192236,2.955131333,162.7546819,4,5.788474986,7.032545097,2.83652091,-11.03790694
0,0.306344606,8.591891441,5.50447468,-36.673638,3,4.101516691,-159.2638172,7.048727451,15.35025873
1,-2.498498732,59.66676896,4.725660314,-76.42001004,0,3.965506605,50.61659061,5.731389557,123.4475246
0,22.85451509,1.7553843,1.771049516,-23.60719565,0,4.130626224,26.10177029,12,29.91553664
1,1.418125593,3.936085906,10.97740129,12.9376581,3,3.505848847,71.15522059,11.99108235,-119.9701808
0,-18.97511131,16.75646233,5.079293848,-63.76278723,5,9.146173579,61.80567169,12,-155.8357233
1,-0.824007651,0.83345602,3.179132529,15.55732763,0,2.405563525,-180,5.429992929,74.63827071
1,18.51186876,3.267391957,2.707839983,109.1067102,1,6.453115574,-14.2582157,7.47245204,-37.4613838
0,18.40029234,18.18942957,2.273631077,78.24954916,4,5.311013643,24.37752251,5.685750523,-24.78050004
0,-3.992219784,1.141600105,9.92310686,-31.04753283,1,0.019282637,-2.554807381,8.560237501,-8.193796512
0,-0.134393078,0.982491967,7.12572881,34.07668448,0,1.422323329,-79.06359827,1.589830883,-41.00619731
0,-20.15859066,17.90857479,1.350209638,102.2831595,0,4.96167282,-18.10148931,8.465011258,21.2128547
1,1.646012886,5.22610243,5.79574448,16.6994271,0,2.296386563,15.18784425,4.842762794,-141.1933091
0,4.300081953,1.38106298,1.413066818,5.96023436,0,0.965418697,45.38624162,0,19.73172999
0,-10.36339747,11.26889594,2.382579899,-44.15790135,1,0,-32.06077214,4.321908904,111.1011651
1,-4.027806351,26.86606439,0,74.73434277,0,6.879913716,4.87901829,6.695310722,-19.25300821
0,-0.54745306,28.73156977,2.132291606,-51.65932315,7,7.054188587,-30.85139399,8.931181486,55.41180369
0,-1.679525975,4.141351437,7.226245404,73.98215379,5,0,-4.914390948,4.999661027,-10.239516
0,-4.359282536,18.02309061,2.740174548,8.542657711,2,2.922707696,-7.059894945,1.793515211,3.713142445
1,-2.002639075,-0.283660484,4.649995809,-106.9887272,0,5.003592014,-68.9763326,12,-33.61417115
0,7.778214415,12.95968628,11.79437929,27.4217583,4,0.069886841,-37.38039706,10.83167112,-180
1,-1.623935735,0.285110953,5.846881146,-121.8594009,5,3.459555926,2.934734247,3.660909506,58.53728998
0,-17.65810784,19.06704376,12,34.55167766,2,3.763787568,88.24927951,12,-8.051600619
0,-16.44374193,57.99225154,12,2.694190547,1,2.550583578,-102.4935159,12,70.43012946
1,3.208924509,2.205477427,4.540015191,-167.442637,0,1.44644974,-15.24210758,2.673709516,-155.9537815
0,-23.23962235,3.766891874,3.904723637,-137.0655184,0,5.299379124,-7.130762575,11.95121531,6.602274753
1,-2.009931088,5.974132066,3.007989713,-143.2159383,0,4.05297218,8.414885109,3.39515353,30.96477718
0,0.907348987,6.400914158,6.204901016,25.94861415,0,2.220748969,65.26223124,9.113074481,-92.45891243
1,-1.63915232,11.12826643,6.835333893,-20.469264,6,1.767356952,-138.6896878,7.411028301,-21.69973071
1,20.31941346,11.46848214,1.942198914,-120.9610047,3,5.114481207,-16.22381252,2.025434847,0.413062008
0,11.23108187,19.80313989,1.468721572,97.27071649,2,4.624950083,-25.28701775,3.284962807,-88.40604955
0,-12.24185102,15.08017905,2.807164306,-20.44255704,12,2.964270955,-64.48983407,10.50095519,98.22137783
1,1.13982025,-1.958119137,1.015696216,-123.5696854,0,0.454619585,136.1972414,3.562678907,-34.18801995
1,2.193098272,2.590901487,9.418576812,32.62304712,3,1.409310396,144.8993273,7.191531223,9.760001276
1,-18.93277375,5.668964068,2.070023046,-88.43841324,2,1.593960172,-25.41259907,5.06942724,74.48717167
1,-2.813758129,26.02729764,1.220865029,167.0854903,5,4.129086238,-23.02454418,2.157695613,-18.54794233
0,-22.24368609,13.21022553,1.448831803,-108.5555356,3,7.722410904,-35.56362223,12,49.6120508
1,-15.08877288,20.41568379,1.907929429,34.93726649,0,14.20771663,91.98134082,4.56233676,-22.41061996
1,21.4339635,-1.010062672,0.674312384,42.30496498,0,4.945640374,30.104531,12,-10.82883921
1,3.641189994,22.21264145,1.028833884,70.30311419,2,5.752784209,-8.678729355,5.324039066,-74.02464378
0,-3.390542889,12.61799061,1.083789448,129.0986703,5,2.506423974,16.29261386,2.670986298,-46.25315682
0,10.00004084,22.74698507,3.146260267,43.10515188,15,5.251905865,5.500632276,3.290561659,-103.2520978
0,-11.49404176,16.59715317,5.723639492,-103.1908951,6,4.902368021,-12.09461789,8.088411518,39.36428553
0,2.24637307,10.69256863,2.166871119,31.34934909,2,3.109971693,-6.531698107,5.342348126,-98.80791203
0,17.53949705,12.41647923,5.514364439,2.879261815,0,5.405685357,16.92312493,6.533583034,-5.786147646
0,2.343639057,18.69335714,3.095149647,25.23008638,5,3.50677134,-115.2254723,12,51.80619378
0,2.461855195,3.553517406,12,37.37153409,5,2.887628535,11.57094571,12,-115.1494059
0,-8.941934736,24.30262909,0.390508855,138.6495882,0,3.717295289,19.03604547,12,-34.54845295
0,-13.38215692,20.26409497,1.982235891,-139.585786,1,0.590817615,-0.232869852,3.476250127,-9.098768304
1,12.80693058,1.637039755,8.941005216,161.3620478,4,5.202410874,6.567259058,3.219116461,-28.27302711
0,12.0895918,21.94021462,1.219482852,-8.547257727,1,8.720051147,18.54974609,2.513181644,68.93732262
1,-7.489022609,3.687399537,1.522387779,-115.2081514,0,3.201700362,-18.84426847,1.759630718,-55.87111004
0,-11.34185181,24.95066535,2.991250276,136.1783223,0,3.2414325,-5.684446037,9.479238526,-19.13398994
1,-3.323493307,19.8692184,0.334581879,77.70212679,0,4.576180245,-10.16248523,9.01903233,-8.140181038
0,8.998059824,16.65214634,0.557969298,108.9439869,5,6.236619694,-7.807011244,3.250251135,8.082058331
0,17.48693669,26.69611533,1.193973635,74.47038044,0,5.108959969,4.847775954,0.356436049,-58.54628937
0,3.427087217,0.489302878,11.08805975,-35.11337117,6,1.494858798,-16.66512669,8.551868555,19.20323347
0,5.980057072,7.889991212,0,20.20576547,1,1.445409206,68.81011207,3.507714484,-180
0,2.32797594,5.89584135,6.679356988,-27.10135891,0,1.667168015,-60.03410784,8.098606897,43.02778283
1,-23.62396543,2.14915884,1.329838509,-62.90578593,0,16.35947029,-53.84790477,4.573983439,112.6232282
1,2.177226355,0.457721074,4.374525258,-24.10395959,0,2.535925393,-58.01862813,3.340130779,20.62853736
0,22.68548083,-0.683121311,0.639908478,-42.59289066,0,6.597332175,-30.64706854,6.873738512,12.74555932
0,9.990788017,-0.94615728,3.472269415,107.6706091,2,3.693446776,-44.49249347,5.826831305,42.61778833
0,-8.482674856,11.00945938,12,-26.72000976,5,0.488551562,-93.72536793,12,60.65173274
1,-11.49730281,13.42474239,4.496867517,-100.5795705,1,7.395892524,-79.82340758,11.97383668,72.27739609
0,-4.016473785,52.1136995,2.83132101,-64.60669737,0,4.741759004,-20.50777607,1.48850929,-8.665837016
1,-6.83642829,24.10360407,0.439464069,-12.54831148,2,4.10351541,-18.48624961,4.837102074,21.1025899
1,-17.34775018,18.7389909,2.341315754,39.80042043,0,7.738478987,20.70434963,12,-25.78436411
0,-6.827044731,23.04334627,1.408552397,-63.05590152,4,4.570380125,-3.356423392,3.954064185,10.09253323
0,-2.197771365,5.278520193,12,-29.57080396,5,0.74677191,179.823186,10.03562119,14.2423183
0,19.26134384,15.67021755,1.221017316,61.91046817,0,5.246613391,17.94953078,10.95655021,21.36490501
0,3.509240494,0.895774222,8.702728117,91.03099228,3,3.343123983,60.86486182,4.985961968,-30.34447277
1,0.176032676,2.016525852,1.392233387,-134.9551718,0,1.226391495,-75.06826487,2.955632078,94.17724599
0,4.170935365,1.492504728,0.195692173,-81.84436133,0,1.372320373,-20.03187306,3.51760057,-118.9403364
1,-1.245912186,5.949843868,7.775042804,9.637686021,0,5.47174303,-37.20201545,6.821037495,30.23119004
0,2.236091228,4.013942386,5.056391488,-119.3859423,1,0.283542995,1.748950314,3.332805124,70.9360874
1,4.914684896,0.703780591,10.39956383,47.45416757,6,2.800030515,20.07616794,10.90069444,-130.6738899
1,-1.346058699,2.05534996,12,68.91370596,11,3.546226223,78.57632248,4.62177365,-60.03289578
0,6.359975968,24.19581722,4.551386417,52.47341398,2,3.662647722,27.54122013,9.973537928,-64.20921115
0,-23.43626822,-0.007909557,2.132983995,149.2998488,0,8.110182436,29.03297178,12,-26.06946194
0,-11.57744491,82.00022595,1.543096422,119.4219581,0,11.90022015,-126.0318085,1.403331614,58.98418936
0,-19.27717138,-0.121112954,5.004438384,-100.5533622,0,5.499408416,-2.704458632,7.255270226,-31.03665903
1,-5.971949413,6.304052404,12,-13.17237885,5,5.515201574,87.96415388,5.235020316,-34.47532508
1,0.15903226,3.102816242,9.930818113,-23.58919114,0,4.386201548,126.0496647,4.928623875,15.78252159
1,-20.63555084,14.36297679,0.947910777,-77.61777388,2,8.214278591,-61.95034776,5.63669684,31.1825986
0,6.440626634,30.69784317,2.352316375,-0.892768191,6,4.15338737,6.418295873,3.447084895,-65.49080743
1,1.768938854,7.013363874,11.2551012,-14.17477602,0,0.994134213,44.85798648,6.412927683,-105.5415932
0,-3.265628777,7.355851172,12,-6.636107374,0,3.191972794,80.27654391,3.935460071,-52.82012512
0,-14.91486021,20.6818166,1.547785808,44.76069106,10,2.075049797,-21.79135723,6.834061203,-31.00829347
0,8.88636746,0.329374691,4.083736735,-92.91877476,5,2.781300772,-18.87727769,1.40439226,20.42764899
1,-1.751417447,1.568695326,12,114.5647893,1,3.684320015,113.7394363,4.727099878,14.3868847
0,-2.026022054,0.053600937,5.697552364,-154.1026883,0,2.983408791,-42.85679705,2.308593669,-64.16350791
1,22.83610873,-0.089792805,2.089002707,1.486131467,0,21.58646359,7.639852112,4.253052658,-113.0902196
1,0.476438402,1.548429168,3.110005613,48.2584073,0,1.892814666,-55.01944781,1.584105859,138.821603
0,-1.761184399,20.70367898,2.62727884,44.45339372,0,7.496315761,13.79083674,8.25795272,-93.40028656
1,-13.56364501,13.61122432,1.810795205,96.92398721,1,4.646580974,2.510520847,4.520985025,-29.69514975
0,-3.506339774,4.891579154,6.519847046,-10.4902788,0,3.06464189,142.3913296,5.841887132,-39.4508561
0,-0.893520114,32.83940165,9.666273099,-12.40402739,2,3.14845586,142.8147014,4.219167529,-29.51186754
